Package,File,Line,MethodSignature,MethodName,MethodNPath
jsat.distributions.kernels,/distributions/kernels/KernelPoints.java,645,clone(),clone,1
jsat.distributions.kernels,/distributions/kernels/KernelPoints.java,654,addMissingZeros(),addMissingZeros,3
jsat.distributions.kernels,/distributions/kernels/LinearKernel.java,26,LinearKernel(double),LinearKernel,1
jsat.distributions.kernels,/distributions/kernels/LinearKernel.java,34,LinearKernel(),LinearKernel,1
jsat.distributions.kernels,/distributions/kernels/LinearKernel.java,43,setC(double),setC,4
jsat.distributions.kernels,/distributions/kernels/LinearKernel.java,54,getC(),getC,1
jsat.distributions.kernels,/distributions/kernels/LinearKernel.java,61,eval(Vec, Vec),eval,1
jsat.distributions.kernels,/distributions/kernels/LinearKernel.java,67,toString(),toString,1
jsat.distributions.kernels,/distributions/kernels/LinearKernel.java,73,clone(),clone,1
jsat.distributions.kernels,/distributions/kernels/SigmoidKernel.java,31,SigmoidKernel(double, double),SigmoidKernel,1
jsat.distributions.kernels,/distributions/kernels/SigmoidKernel.java,41,SigmoidKernel(double),SigmoidKernel,1
jsat.distributions.kernels,/distributions/kernels/SigmoidKernel.java,51,setAlpha(double),setAlpha,4
jsat.distributions.kernels,/distributions/kernels/SigmoidKernel.java,62,getAlpha(),getAlpha,1
jsat.distributions.kernels,/distributions/kernels/SigmoidKernel.java,73,setC(double),setC,4
jsat.distributions.kernels,/distributions/kernels/SigmoidKernel.java,84,getC(),getC,1
jsat.distributions.kernels,/distributions/kernels/SigmoidKernel.java,90,eval(Vec, Vec),eval,1
jsat.distributions.kernels,/distributions/kernels/SigmoidKernel.java,101,guessAlpha(DataSet),guessAlpha,1
jsat.distributions.kernels,/distributions/kernels/SigmoidKernel.java,112,guessC(DataSet),guessC,1
jsat.distributions.kernels,/distributions/kernels/SigmoidKernel.java,117,clone(),clone,1
jsat.distributions,/distributions/Exponential.java,16,Exponential(),Exponential,1
jsat.distributions,/distributions/Exponential.java,21,Exponential(double),Exponential,2
jsat.distributions,/distributions/Exponential.java,29,logPdf(double),logPdf,2
jsat.distributions,/distributions/Exponential.java,38,pdf(double),pdf,2
jsat.distributions,/distributions/Exponential.java,47,cdf(double),cdf,2
jsat.distributions,/distributions/Exponential.java,55,invCdf(double),invCdf,3
jsat.distributions,/distributions/Exponential.java,63,min(),min,1
jsat.distributions,/distributions/Exponential.java,69,max(),max,1
jsat.distributions,/distributions/Exponential.java,75,getDescriptiveName(),getDescriptiveName,1
jsat.distributions,/distributions/Exponential.java,81,getDistributionName(),getDistributionName,1
jsat.distributions,/distributions/Exponential.java,87,getVariables(),getVariables,1
jsat.distributions,/distributions/Exponential.java,93,setVariable(String, double),setVariable,3
jsat.distributions,/distributions/Exponential.java,104,clone(),clone,1
jsat.distributions,/distributions/Exponential.java,110,setUsingData(Vec),setUsingData,2
jsat.distributions,/distributions/Exponential.java,121,getCurrentVariableValues(),getCurrentVariableValues,1
jsat.distributions,/distributions/Exponential.java,127,mean(),mean,1
jsat.distributions,/distributions/Exponential.java,133,median(),median,1
jsat.distributions,/distributions/Exponential.java,139,mode(),mode,1
jsat.distributions,/distributions/Exponential.java,145,variance(),variance,1
jsat.distributions,/distributions/Exponential.java,151,skewness(),skewness,1
jsat.distributions,/distributions/Exponential.java,157,hashCode(),hashCode,1
jsat.distributions,/distributions/Exponential.java,167,equals(Object),equals,16
jsat.distributions,/distributions/TruncatedDistribution.java,52,TruncatedDistribution(ContinuousDistribution, double, double),TruncatedDistribution,1
jsat.distributions,/distributions/TruncatedDistribution.java,61,pdf(double),pdf,3
jsat.distributions,/distributions/TruncatedDistribution.java,69,cdf(double),cdf,3
jsat.distributions,/distributions/TruncatedDistribution.java,80,invCdf(double),invCdf,1
jsat.distributions,/distributions/TruncatedDistribution.java,92,computeNeeded(),computeNeeded,1
jsat.distributions,/distributions/TruncatedDistribution.java,101,getDistributionName(),getDistributionName,1
jsat.distributions,/distributions/TruncatedDistribution.java,108,getVariables(),getVariables,1
jsat.distributions,/distributions/TruncatedDistribution.java,114,getCurrentVariableValues(),getCurrentVariableValues,1
jsat.distributions,/distributions/TruncatedDistribution.java,120,setVariable(String, double),setVariable,1
jsat.distributions,/distributions/TruncatedDistribution.java,127,clone(),clone,1
jsat.distributions,/distributions/TruncatedDistribution.java,133,setUsingData(Vec),setUsingData,1
jsat.distributions,/distributions/TruncatedDistribution.java,140,mode(),mode,3
jsat.distributions,/distributions/TruncatedDistribution.java,149,min(),min,1
jsat.distributions,/distributions/TruncatedDistribution.java,155,max(),max,1
jsat.distributions,/distributions/Cauchy.java,18,Cauchy(double, double),Cauchy,1
jsat.distributions,/distributions/Cauchy.java,24,Cauchy(),Cauchy,1
jsat.distributions,/distributions/Cauchy.java,29,setLocation(double),setLocation,1
jsat.distributions,/distributions/Cauchy.java,34,setScale(double),setScale,2
jsat.distributions,/distributions/Cauchy.java,41,getScale(),getScale,1
jsat.distributions,/distributions/Cauchy.java,46,getLocation(),getLocation,1
jsat.distributions,/distributions/Cauchy.java,52,pdf(double),pdf,1
jsat.distributions,/distributions/Cauchy.java,58,cdf(double),cdf,1
jsat.distributions,/distributions/Cauchy.java,64,invCdf(double),invCdf,1
jsat.distributions,/distributions/Cauchy.java,70,min(),min,1
jsat.distributions,/distributions/Cauchy.java,76,max(),max,1
jsat.distributions,/distributions/Cauchy.java,82,getDistributionName(),getDistributionName,1
jsat.distributions,/distributions/Cauchy.java,88,getVariables(),getVariables,1
jsat.distributions,/distributions/Cauchy.java,94,getCurrentVariableValues(),getCurrentVariableValues,1
jsat.distributions,/distributions/Cauchy.java,100,setVariable(String, double),setVariable,3
jsat.distributions,/distributions/Cauchy.java,109,clone(),clone,1
jsat.distributions,/distributions/Cauchy.java,115,setUsingData(Vec),setUsingData,1
jsat.distributions,/distributions/Cauchy.java,133,mean(),mean,1
jsat.distributions,/distributions/Cauchy.java,139,median(),median,1
jsat.distributions,/distributions/Cauchy.java,145,mode(),mode,1
jsat.distributions,/distributions/Cauchy.java,155,variance(),variance,1
jsat.distributions,/distributions/Cauchy.java,165,standardDeviation(),standardDeviation,1
jsat.distributions,/distributions/Cauchy.java,171,skewness(),skewness,1
jsat.distributions,/distributions/Cauchy.java,177,hashCode(),hashCode,1
jsat.distributions,/distributions/Cauchy.java,189,equals(Object),equals,32
jsat.distributions.multivariate,/distributions/multivariate/MultivariateDistributionSkeleton.java,26,logPdf(Vec),logPdf,3
jsat.distributions.multivariate,/distributions/multivariate/SymmetricDirichlet.java,36,SymmetricDirichlet(double, int),SymmetricDirichlet,1
jsat.distributions.multivariate,/distributions/multivariate/SymmetricDirichlet.java,46,setDimension(int),setDimension,2
jsat.distributions.multivariate,/distributions/multivariate/SymmetricDirichlet.java,57,getDimension(),getDimension,1
jsat.distributions.multivariate,/distributions/multivariate/SymmetricDirichlet.java,67,setAlpha(double),setAlpha,4
jsat.distributions.multivariate,/distributions/multivariate/SymmetricDirichlet.java,78,getAlpha(),getAlpha,1
jsat.distributions.multivariate,/distributions/multivariate/SymmetricDirichlet.java,84,clone(),clone,1
jsat.distributions.multivariate,/distributions/multivariate/SymmetricDirichlet.java,90,logPdf(Vec),logPdf,16
jsat.distributions.multivariate,/distributions/multivariate/SymmetricDirichlet.java,106,pdf(Vec),pdf,1
jsat.distributions.multivariate,/distributions/multivariate/SymmetricDirichlet.java,112,setUsingData(List, boolean),setUsingData,3
jsat.distributions.multivariate,/distributions/multivariate/SymmetricDirichlet.java,145,sample(int, Random),sample,3
jsat.distributions.multivariate,/distributions/multivariate/MultivariateDistribution.java,29,logPdf(double...),logPdf,1
jsat.distributions.multivariate,/distributions/multivariate/MultivariateDistribution.java,53,pdf(double...),pdf,1
jsat.distributions.multivariate,/distributions/multivariate/MultivariateDistribution.java,66,pdf(Vec),pdf,1
jsat.distributions.multivariate,/distributions/multivariate/MultivariateDistribution.java,79,setUsingData(List),setUsingData,1
jsat.distributions.multivariate,/distributions/multivariate/MultivariateDistribution.java,104,setUsingDataList(List),setUsingDataList,1
jsat.distributions.multivariate,/distributions/multivariate/MultivariateDistribution.java,117,setUsingData(DataSet),setUsingData,1
jsat.distributions.multivariate,/distributions/multivariate/MultivariateDistribution.java,133,setUsingData(DataSet, boolean),setUsingData,1
jsat.distributions.multivariate,/distributions/multivariate/Dirichlet.java,37,Dirichlet(Vec),Dirichlet,1
jsat.distributions.multivariate,/distributions/multivariate/Dirichlet.java,47,setAlphas(Vec),setAlphas,5
jsat.distributions.multivariate,/distributions/multivariate/Dirichlet.java,60,getAlphas(),getAlphas,1
jsat.distributions.multivariate,/distributions/multivariate/Dirichlet.java,66,clone(),clone,1
jsat.distributions.multivariate,/distributions/multivariate/Dirichlet.java,72,logPdf(Vec),logPdf,24
jsat.distributions.multivariate,/distributions/multivariate/Dirichlet.java,119,pdf(Vec),pdf,1
jsat.distributions.multivariate,/distributions/multivariate/Dirichlet.java,125,setUsingData(List, boolean),setUsingData,6
jsat.distributions.multivariate,/distributions/multivariate/Dirichlet.java,160,sample(int, Random),sample,6
jsat.distributions.multivariate,/distributions/multivariate/IndependentDistribution.java,37,IndependentDistribution(List),IndependentDistribution,1
jsat.distributions.multivariate,/distributions/multivariate/IndependentDistribution.java,42,IndependentDistribution(IndependentDistribution),IndependentDistribution,1
jsat.distributions.multivariate,/distributions/multivariate/IndependentDistribution.java,50,logPdf(Vec),logPdf,6
jsat.distributions.multivariate,/distributions/multivariate/IndependentDistribution.java,68,setUsingData(List, boolean),setUsingData,1
jsat.distributions.multivariate,/distributions/multivariate/IndependentDistribution.java,74,clone(),clone,1
jsat.distributions.multivariate,/distributions/multivariate/IndependentDistribution.java,80,sample(int, Random),sample,6
jsat.distributions.multivariate,/distributions/multivariate/ProductKDE.java,41,ProductKDE(),ProductKDE,1
jsat.distributions.multivariate,/distributions/multivariate/ProductKDE.java,50,ProductKDE(KernelFunction),ProductKDE,1
jsat.distributions.multivariate,/distributions/multivariate/ProductKDE.java,56,clone(),clone,72
jsat.distributions.multivariate,/distributions/multivariate/ProductKDE.java,81,getNearby(Vec),getNearby,2
jsat.distributions.multivariate,/distributions/multivariate/ProductKDE.java,98,getNearbyRaw(Vec),getNearbyRaw,1
jsat.distributions.multivariate,/distributions/multivariate/ProductKDE.java,105,pdf(Vec),pdf,2
jsat.distributions.multivariate,/distributions/multivariate/ProductKDE.java,131,queryWork(Vec, Set, SparseVector),queryWork,98
jsat.distributions.multivariate,/distributions/multivariate/ProductKDE.java,177,setUsingData(List, boolean),setUsingData,9
jsat.distributions.multivariate,/distributions/multivariate/ProductKDE.java,206,sample(int, Random),sample,1
jsat.distributions.multivariate,/distributions/multivariate/ProductKDE.java,212,getKernelFunction(),getKernelFunction,1
jsat.distributions.multivariate,/distributions/multivariate/ProductKDE.java,218,scaleBandwidth(double),scaleBandwidth,2
jsat.distributions.multivariate,/distributions/multivariate/MetricKDE.java,65,MetricKDE(),MetricKDE,1
jsat.distributions.multivariate,/distributions/multivariate/MetricKDE.java,75,MetricKDE(DistanceMetric),MetricKDE,1
jsat.distributions.multivariate,/distributions/multivariate/MetricKDE.java,85,MetricKDE(DistanceMetric, VectorCollection),MetricKDE,1
jsat.distributions.multivariate,/distributions/multivariate/MetricKDE.java,90,MetricKDE(KernelFunction, DistanceMetric),MetricKDE,1
jsat.distributions.multivariate,/distributions/multivariate/MetricKDE.java,101,MetricKDE(KernelFunction, DistanceMetric, VectorCollection),MetricKDE,1
jsat.distributions.multivariate,/distributions/multivariate/MetricKDE.java,114,MetricKDE(KernelFunction, DistanceMetric, VectorCollection, int, double),MetricKDE,1
jsat.distributions.multivariate,/distributions/multivariate/MetricKDE.java,130,setBandwith(double),setBandwith,4
jsat.distributions.multivariate,/distributions/multivariate/MetricKDE.java,141,getBandwith(),getBandwith,1
jsat.distributions.multivariate,/distributions/multivariate/MetricKDE.java,152,setDefaultK(int),setDefaultK,2
jsat.distributions.multivariate,/distributions/multivariate/MetricKDE.java,163,getDefaultK(),getDefaultK,1
jsat.distributions.multivariate,/distributions/multivariate/MetricKDE.java,175,setDefaultStndDev(double),setDefaultStndDev,4
jsat.distributions.multivariate,/distributions/multivariate/MetricKDE.java,186,getDefaultStndDev(),getDefaultStndDev,1
jsat.distributions.multivariate,/distributions/multivariate/MetricKDE.java,195,getDistanceMetric(),getDistanceMetric,1
jsat.distributions.multivariate,/distributions/multivariate/MetricKDE.java,204,setDistanceMetric(DistanceMetric),setDistanceMetric,1
jsat.distributions.multivariate,/distributions/multivariate/MetricKDE.java,210,clone(),clone,2
jsat.distributions.multivariate,/distributions/multivariate/MetricKDE.java,220,getNearby(Vec),getNearby,4
jsat.distributions.multivariate,/distributions/multivariate/MetricKDE.java,232,getNearbyRaw(Vec),getNearbyRaw,4
jsat.distributions.multivariate,/distributions/multivariate/MetricKDE.java,244,pdf(Vec),pdf,4
jsat.distributions.multivariate,/distributions/multivariate/MetricKDE.java,259,setUsingData(List, boolean),setUsingData,1
jsat.distributions.multivariate,/distributions/multivariate/MetricKDE.java,274,setUsingData(List, double),setUsingData,1
jsat.distributions.multivariate,/distributions/multivariate/MetricKDE.java,286,setUsingData(List, double, ExecutorService),setUsingData,2
jsat.distributions.multivariate,/distributions/multivariate/MetricKDE.java,307,setUsingData(List, int),setUsingData,1
jsat.distributions.multivariate,/distributions/multivariate/MetricKDE.java,320,setUsingData(List, int, ExecutorService),setUsingData,1
jsat.distributions.multivariate,/distributions/multivariate/MetricKDE.java,336,setUsingData(List, int, double),setUsingData,1
jsat.distributions.multivariate,/distributions/multivariate/MetricKDE.java,353,setUsingData(List, int, double, ExecutorService),setUsingData,4
jsat.distributions.multivariate,/distributions/multivariate/MetricKDE.java,374,setUsingData(List, ExecutorService),setUsingData,1
jsat.distributions.multivariate,/distributions/multivariate/MetricKDE.java,387,sample(int, Random),sample,1
jsat.distributions.multivariate,/distributions/multivariate/MetricKDE.java,394,getKernelFunction(),getKernelFunction,1
jsat.distributions.multivariate,/distributions/multivariate/MetricKDE.java,399,setKernelFunction(KernelFunction),setKernelFunction,1
jsat.distributions.multivariate,/distributions/multivariate/MetricKDE.java,405,scaleBandwidth(double),scaleBandwidth,1
jsat.distributions.multivariate,/distributions/multivariate/NormalM.java,62,NormalM(Vec, Matrix),NormalM,1
jsat.distributions.multivariate,/distributions/multivariate/NormalM.java,67,NormalM(Vec, Vec),NormalM,1
jsat.distributions.multivariate,/distributions/multivariate/NormalM.java,73,NormalM(),NormalM,1
jsat.distributions.multivariate,/distributions/multivariate/NormalM.java,86,setMeanCovariance(Vec, Matrix),setMeanCovariance,3
jsat.distributions.multivariate,/distributions/multivariate/NormalM.java,105,setCovariance(Matrix),setCovariance,9
jsat.distributions.multivariate,/distributions/multivariate/NormalM.java,136,setCovariance(Vec),setCovariance,8
jsat.distributions.multivariate,/distributions/multivariate/NormalM.java,155,getMean(),getMean,1
jsat.distributions.multivariate,/distributions/multivariate/NormalM.java,161,logPdf(Vec),logPdf,6
jsat.distributions.multivariate,/distributions/multivariate/NormalM.java,181,pdf(Vec),pdf,3
jsat.distributions.multivariate,/distributions/multivariate/NormalM.java,190,setUsingData(List, boolean),setUsingData,2
jsat.distributions.multivariate,/distributions/multivariate/NormalM.java,210,clone(),clone,4
jsat.distributions.multivariate,/distributions/multivariate/NormalM.java,222,sample(int, Random),sample,10
